,code,name,cl,cljg,qz,files,gxsj
1677,000607,华媒控股,策略1,处于弱势区域,1,rs,202008200133
1678,002437,誉衡药业,策略1,处于弱势区域,1,rs,202008200133
1680,600545,卓郎智能,策略1,处于弱势区域,1,rs,202008200133
1684,603015,弘讯科技,策略1,处于弱势区域,1,rs,202008200133
1686,300080,易成新能,策略1,处于弱势区域,1,rs,202008200133
1693,002547,春兴精工,策略1,处于弱势区域,1,rs,202008200133
1694,300572,安车检测,策略1,处于弱势区域,1,rs,202008200133
1699,300224,正海磁材,策略1,处于弱势区域,1,rs,202008200133
1701,600769,祥龙电业,策略1,处于弱势区域,1,rs,202008200133
1702,300103,达刚控股,策略1,处于弱势区域,1,rs,202008200133
1703,603937,丽岛新材,策略1,处于弱势区域,1,rs,202008200133
1705,600558,大西洋,策略1,处于弱势区域,1,rs,202008200133
1708,603228,景旺电子,策略1,处于弱势区域,1,rs,202008200133
