,code,name,cl,cljg,qz,files,gxsj
875,300338,开元股份,策略2,本块中有冲顶,1,cd,202009040857
878,300049,福瑞股份,策略2,本块中有冲顶,1,cd,202009040857
882,600889,南京化纤,策略2,本块中有冲顶,3,cd,202009040857
885,300059,东方财富,策略2,本块中有冲顶,1,cd,202009040857
886,600031,三一重工,策略2,本块中有冲顶,2,cd,202009040857
890,300259,新天科技,策略2,本块中有冲顶,1,cd,202009040857
894,300399,京天利,策略2,本块中有冲顶,1,cd,202009040857
896,300365,恒华科技,策略2,本块中有冲顶,1,cd,202009040857
899,300790,宇瞳光学,策略2,本块中有冲顶,1,cd,202009040857
901,603298,杭叉集团,策略2,本块中有冲顶,1,cd,202009040857
907,300255,常山药业,策略2,本块中有冲顶,1,cd,202009040857
908,603348,文灿股份,策略2,本块中有冲顶,1,cd,202009040857
919,601028,玉龙股份,策略2,本块中有冲顶,1,cd,202009040857
920,002487,大金重工,策略2,本块中有冲顶,3,cd,202009040857
922,603885,吉祥航空,策略2,本块中有冲顶,1,cd,202009040857
925,603086,先达股份,策略2,本块中有冲顶,1,cd,202009040857
927,600894,广日股份,策略2,本块中有冲顶,1,cd,202009040857
928,002595,豪迈科技,策略2,本块中有冲顶,5,cd,202009040857
929,601163,三角轮胎,策略2,本块中有冲顶,1,cd,202009040857
933,603919,金徽酒,策略2,本块中有冲顶,2,cd,202009040857
934,002812,恩捷股份,策略2,本块中有冲顶,1,cd,202009040857
942,300604,长川科技,策略2,本块中有冲顶,1,cd,202009040857
954,300569,天能重工,策略2,本块中有冲顶,2,cd,202009040857
955,300215,电科院,策略2,本块中有冲顶,3,cd,202009040857
959,002952,亚世光电,策略2,本块中有冲顶,1,cd,202009040857
961,000555,神州信息,策略2,本块中有冲顶,2,cd,202009040857
963,300004,南风股份,策略2,本块中有冲顶,3,cd,202009040857
964,002334,英威腾,策略2,本块中有冲顶,1,cd,202009040857
970,300254,仟源医药,策略2,本块中有冲顶,2,cd,202009040857
975,600519,贵州茅台,策略2,本块中有冲顶,1,cd,202009040857
977,300068,南都电源,策略2,本块中有冲顶,5,cd,202009040857
979,002831,裕同科技,策略2,本块中有冲顶,2,cd,202009040857
980,002010,传化智联,策略2,本块中有冲顶,1,cd,202009040857
984,300289,利德曼,策略2,本块中有冲顶,1,cd,202009040857
985,600885,宏发股份,策略2,本块中有冲顶,5,cd,202009040857
992,002414,高德红外,策略2,本块中有冲顶,2,cd,202009040857
996,300174,元力股份,策略2,本块中有冲顶,2,cd,202009040857
1004,600681,百川能源,策略2,本块中有冲顶,2,cd,202009040857
1006,002647,仁东控股,策略2,本块中有冲顶,3,cd,202009040857
1007,300582,英飞特,策略2,本块中有冲顶,1,cd,202009040857
1012,300462,华铭智能,策略2,本块中有冲顶,1,cd,202009040857
1014,603613,国联股份,策略2,本块中有冲顶,1,cd,202009040857
1021,603806,福斯特,策略2,本块中有冲顶,1,cd,202009040857
1023,000705,浙江震元,策略2,本块中有冲顶,1,cd,202009040857
1024,300736,百邦科技,策略2,本块中有冲顶,2,cd,202009040857
1031,002896,中大力德,策略2,本块中有冲顶,1,cd,202009040857
1033,002568,百润股份,策略2,本块中有冲顶,1,cd,202009040857
1035,300742,越博动力,策略2,本块中有冲顶,1,cd,202009040857
1037,300563,神宇股份,策略2,本块中有冲顶,1,cd,202009040857
1041,600219,南山铝业,策略2,本块中有冲顶,1,cd,202009040857
1044,603615,茶花股份,策略2,本块中有冲顶,1,cd,202009040857
1055,300277,海联讯,策略2,本块中有冲顶,1,cd,202009040857
1057,603233,大参林,策略2,本块中有冲顶,3,cd,202009040857
1068,300692,中环环保,策略2,本块中有冲顶,2,cd,202009040857
1074,300640,德艺文创,策略2,本块中有冲顶,1,cd,202009040857
1088,300319,麦捷科技,策略2,本块中有冲顶,1,cd,202009040857
1096,300214,日科化学,策略2,本块中有冲顶,1,cd,202009040857
1098,600132,重庆啤酒,策略2,本块中有冲顶,1,cd,202009040857
1101,002612,朗姿股份,策略2,本块中有冲顶,1,cd,202009040857
1104,603421,鼎信通讯,策略2,本块中有冲顶,1,cd,202009040857
1111,300480,光力科技,策略2,本块中有冲顶,1,cd,202009040857
1113,300233,金城医药,策略2,本块中有冲顶,1,cd,202009040857
1114,000581,威孚高科,策略2,本块中有冲顶,1,cd,202009040857
1115,300491,通合科技,策略2,本块中有冲顶,1,cd,202009040857
1117,603587,地素时尚,策略2,本块中有冲顶,6,cd,202009040857
1120,002922,伊戈尔,策略2,本块中有冲顶,1,cd,202009040857
1122,000860,顺鑫农业,策略2,本块中有冲顶,1,cd,202009040857
1130,600345,长江通信,策略2,本块中有冲顶,1,cd,202009040857
1134,688003,天准科技,策略2,本块中有冲顶,1,cd,202009040857
1143,300157,恒泰艾普,策略2,本块中有冲顶,1,cd,202009040857
1145,300760,迈瑞医疗,策略2,本块中有冲顶,3,cd,202009040857
1150,000789,万年青,策略2,本块中有冲顶,3,cd,202009040857
1165,300503,昊志机电,策略2,本块中有冲顶,2,cd,202009040857
1168,603444,吉比特,策略2,本块中有冲顶,1,cd,202009040857
1170,300208,青岛中程,策略2,本块中有冲顶,1,cd,202009040857
1171,603181,皇马科技,策略2,本块中有冲顶,3,cd,202009040857
1173,603288,海天味业,策略2,本块中有冲顶,3,cd,202009040857
1174,000722,湖南发展,策略2,本块中有冲顶,2,cd,202009040857
1178,600872,中炬高新,策略2,本块中有冲顶,2,cd,202009040857
1179,600521,华海药业,策略2,本块中有冲顶,1,cd,202009040857
